,text,accept,labels_str
1131,Does the XBRL mandate improve or impair the readability of textual disclosures?,"['ResearchQuestion', 'Theory']",ResearchQuestion Theory
1132,"When users search product information on a search engine such as Google, attentions are paid to the brand and company, and thus brand exposure is stimulated regardless of the final purchase decision  START_CITE (Davenport and Beck 2002) END_CITE  CITE_b21 .","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1133,"An alternate interpretation of these activations is that they reflect changes in risk perception (e.g.,  START_CITE [60] END_CITE  CITE_b59 ) and value processing (e.g.,  START_CITE [7] END_CITE  CITE_b6 ) rather than changes in attentional processing.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1134,"An information manager working closely with the scientists is charged with the capture, storage and access of data as well as the development and maintenance of local information systems and attendant infrastructures.",['Theory'],Theory
1135,"The implication is that, with the proper enforcement mechanisms, others' behaviors can be managed to create less risk.","['Theory', 'EmpiricalResult', 'HypothesisResult']",Theory EmpiricalResult HypothesisResult
1136,"A concept is a set of ideas associated with or elicited by a given word, treated according to logical rules  START_CITE (Sartori, 1975) END_CITE  CITE_b248 .",['Definition'],Definition
1137,"In online trust, typically, the technology (mainly the Internet) itself is a proper object of trust  START_CITE (Marcella, 1999) END_CITE  CITE_b32 .","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1138,"Whenever there is such tension, the stable structure is either underconnected across types or overconnected within type of developers from an efficiency perspective.","['Theory', 'EmpiricalResult', 'HypothesisResult']",Theory EmpiricalResult HypothesisResult
1139,The issue of transfer of trust across channels is rooted in the general concept of transitivity of trust across three or more channels.,['Theory'],Theory
1140,"Hence, when it came to configuration decisions and arguments they were possible to compare with the data in MC Sandbox, to reduce researcher bias.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1141,"In addition to the tremendous financial losses, corporate fraud also has the potential to cause immeasurable damage to the overall economy and investor confidence.",['Theory'],Theory
1142,It would appear that human and organizational issues played a crucial part in the decision-making process to develop a bespoke software system.,['Theory'],Theory
1143,"Consequently, SCT portrays individuals as proactive self-regulators who assess the environment and reflect on their experiences, feelings, self-beliefs, and states, and utilize this information for deciding how to act  START_CITE (Bandura, 1986) END_CITE  CITE_b5 .",['Theory'],Theory
1144,Proponents of a dialectical perspective see institutional arrangements as the products of political struggles among various participants who have divergent interests and asymmetric power.,['Theory'],Theory
1145,"Our biggest asset is our long-term relationship with our client, and that relationship is very strong at the moment.",['Item'],Item
1146,"It is defined as ""Use the logging mechanism to facilitate the system debug and resource monitoring when running in the cloud"".",['Definition'],Definition
1147,"When we further limited our analysis to repeat contributors, the negative correlation grows much stronger ( = −0 106 for two or more contributions, and = −0 194 for three or more contributions).",['EmpiricalResult'],EmpiricalResult
1148,We were able to identify shortcomings and suggest possible improvements in each assessed case following the ideals of ME-DS.,['Method'],Method
1149,"In this study, the emergent theory was ""member""-tested for local fit and relevance.",['Method'],Method
1150,"Considering that CH was virtually unknown until the rapid proliferation of information and communication technologies, a fundamental assumption of theory development has been that CH arises primarily through differential association.",['Theory'],Theory
1151,"We propose a further category of precedence, termed mutual property precedence, which we believe can contribute significantly to the understanding of domain semantics in conceptual modeling.","['Method', 'FutureWork']",Method FutureWork
1152,"Unsystematic risk, on the other hand, controls for any non-market-related risk inherited to firms, such as operational risk.","['Theory', 'Definition']",Theory Definition
1153,"Based on the shortcomings of these desktop-based solutions, we formulated two design principles.","['Theory', 'Method']",Theory Method
1154,"Yet, these studies largely focus on easily quantifiable aspects, including syntactic or stylistic features such as review length, sentiment or readability, and mostly neglect the actual content of the review text (i.e., what topics is a reviewer writing about?).",['Method'],Method
1155,"PCC's senior project managers reported that, at the inception of the project's evaluation, the company's executive management sought an economic analysis oriented towards bottom-line project returns.",['Item'],Item
1156,"Of course, engaging in such work not only requires considerable effort, but also typically leads to papers that are longer and conceptual rather than empirical in nature.",['Theory'],Theory
1157,"The information systems literature provides insights on the user acceptance of technology  START_CITE (Davis et al., 1989; END_CITE  CITE_b14 Rogers, 1995;Venkatesh et al., 2003), while service marketing researchers study customer attitude towards self-service technologies.",['RelationToLiterature'],RelationToLiterature
1158,"Human cognitive and social skills are applied to make clear contributions to both the problem environment and the knowledge base of the field  START_CITE (Hevner et al., 2004; END_CITE  CITE_b9  START_CITE McKay & Marshall, 2001) END_CITE  CITE_b29 .","['Method', 'Theory']",Method Theory
1159,"In addition to the types of adaptation discussed above, the importance of adaptation strategies for organisational outcomes has been recognised.",['Theory'],Theory
1160,The differences are statistically significantly at α 0.001 for all pairwise comparisons involving DAST.,"['EmpiricalResult', 'Data']",EmpiricalResult Data
1161,"In reality, the phone network was an ungodly mishmash of electro-mechanical and solid-state switches, repeaters and multiplexers, copper wire and optical pipes, and submarine and satellite links.",['Theory'],Theory
1162,"Critical to its success, the simulation was kept simple enough to be workable for the live subjects, but also rich enough to generate useful results.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1163,"It is within this context of simultaneous competition and collaboration, that we introduce the concept of 'business strategic conflict'.",['Method'],Method
1164,"Thus, we tum to the true proof of the success of any training system: the performance of trainees.",['Theory'],Theory
1165,"In studies of online communication, replies and carbon copy emails can be stored as relational events or can be intentionally ignored in the sampling process.",['RelationToLiterature'],RelationToLiterature
1166,Moral disengagement as a trait is an individual difference that represents a generalized cognitive orientation to morally disengage across contexts.,"['Theory', 'Definition']",Theory Definition
1167,"It is particulady concerned with the semantic and pragmatic dimensions of information, and integrates the work of Maturana and Habermas into a framework provided by Dretske's theory of semantic information.","['RelationToLiterature', 'Method']",RelationToLiterature Method
1168,Two of the four exceptions were found across IUIPC and CFIP.,['Theory'],Theory
1169,"It is unclear if this reconsideration of the group's goals and processes is always at the exact midpoint but in groups that meet for a rather short period of time (e.g., days or weeks); it appears as though the midpoint triggers the group's desire to reevaluate their goals and processes, as the punctuated equilibrium model predicts.",['EmpiricalResult'],EmpiricalResult
1170,"Later, individual meetings allowed us to grasp that what was perceived as a task conflict was hiding a conflict of power between the computer department employees and administration employees.","['Theory', 'Method']",Theory Method
1171,This is an example of the pattern of a gradual increase in the former part and a steep increase in the latter part.,['Theory'],Theory
1172,"If the quotation arrives from the preferred supplier, the buyer proceeds to prepare an order.",['Theory'],Theory
1173,"As a result, integration difficulties became more and more salient.",['EmpiricalResult'],EmpiricalResult
1174,What implications does the evolution of a professional bureaucracy over time have for ISD in that organizational environment?,['ResearchQuestion'],ResearchQuestion
1175,"On the other hand, responsibility attributed to the product is expected to be much higher for a failure experienced during appropriate product use (e.g., the phone stops working despite normal operation procedures having been rigorously followed).",['EmpiricalResult'],EmpiricalResult
1176,"In extreme cases, treatments should be offered to reduce IT addiction liability to lower, healthier levels.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1177,"Below we discuss the different challenges faced by each project, strategies that seem to be working, and differences between the cases.",['Theory'],Theory
1178,"Even if the second software developer worked in Asia and was unconnected to the software developer in the US via a direct, personal tie, the similarity of their positions could cause the software developer in Asia to influence the American software developer.","['EmpiricalResult', 'Theory']",EmpiricalResult Theory
1179,The likelihood of membership is one of the most basic elements of categorization research.,['Theory'],Theory
1180,"Moreover, prior IS research found that communicating opinions accompanies herding behavior  START_CITE (Duan et al. 2009 END_CITE  CITE_b26 ).",['RelationToLiterature'],RelationToLiterature
1181,The internal knowledge structures of an organization determine an organization's ability to innovate and adapt to environmental changes.  START_CITE Boynton et al. (1994) END_CITE  CITE_b5  used the term 'Managerial IT knowledge' to represent the 'conjunction of IT-related and business-related knowledge possessed and exchanged among IT managers and business unit or line managers' (p.300).,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1182,This manual supports a discovery/active learning approach for users.,['Theory'],Theory
1183, Eliciting requirements from users and other stakeholders is of central importance to information systems development.,"['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1184,Several key project stakeholders were interviewed multiple times to validate and ensure the reliability and validity of the data collected from these interviews.,"['Method', 'Data']",Method Data
1185,"The results showed that the difference between these two groups are statistically significant for both [À1, 5] and [À1, 10] event windows (see Appendix B).",['EmpiricalResult'],EmpiricalResult
1186,Sanctions for violating computer rules and procedures about my job are severe.,['Item'],Item
1187,Demonstration of the use of a new reuse measurement approach for software development productivity that is generalizable to other organizations that deploy ICASE with the objective of supporting reusability.,['Theory'],Theory
1188,As the Telkom case demonstrated not all senior managers were sold on the intranet concept initially.,['EmpiricalResult'],EmpiricalResult
1189,"We accomplished this by examining back and forth the interview data, relevant literature and the emerging model.",['Method'],Method
1190,"Agile methods relate to the former category, and so the assimilation stages can be applicable to agile methods adoption and use.",['Theory'],Theory
1191,"However, while these studies recommend balanced samples for tnodel estimation, they strongly argue against their use for prediction purposes.",['RelationToLiterature'],RelationToLiterature
1192,"In the case of negative expectations, perceived outcome uncertainty associated with experiences of anxiety leads individuals to engage in avoidance tendencies (Lazarus 1991, Beaudry and START_CITE Pinsonneault 2010) END_CITE  CITE_b12 .","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1193,"It is determined by factors such as the social status, economic status and age of the sources of influence, the prior relationship between the sources and targets of influence, and the future power of the sources over targets of influence.",['Theory'],Theory
1194,"This framework, and the attention to collective performance, enables us to elaborate and explore elements often pushed to the background in discussions of system development, such as environmental conditions, individual skills, professional cultures, organizational structures, communication patterns and interpersonal relationships.",['Theory'],Theory
1195,An important debate surrounding the ASP phenomenon is the extent to which application outsourcing is different from traditional outsourcing.,['RelationToLiterature'],RelationToLiterature
1196,"For instance, instead of blindly assuming that prior western findings (theory, prescriptions, etc.) apply in non-western contexts, we should ensure that local contextual features are explicitly reflected in our research designs as we attempt to explain and understand local phenomena.","['RelationToLiterature', 'Method']",RelationToLiterature Method
1197,"Several people saw the website's main scientific use as an inventory or baseline of what is in the province; one said: ""You never know, maybe later we'll say 'thank goodness we had this site, because now we knowever since 2009-this animal's been in this area'."".",['Item'],Item
1198,"Together, these contributions and implications provide new insights to assess returns on IT investments by focusing on customer satisfaction, an important intangible and leading measure of firm performance, stock returns, and stock risk.    ","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1199,"On the other hand, as switching and transmission costs fell, economies of scale grew smaller and a nation's ability to minimize the cost of telecommunications became a precursor to remaining competitive  START_CITE (Smith and Staple, 1994; END_CITE  CITE_b28  START_CITE Gong and Srinagesh, 1996) END_CITE  CITE_b10 .",['Theory'],Theory
1200,"Thus, collaboration can enable a firm to compete either in new markets or more aggressively in existing markets through increased access to information, which reduces information asymmetry.",['Theory'],Theory
1201,"Thereby, they give voice to interests that otherwise would have little chance to be articulated and heard.",['Theory'],Theory
1202,"Similarly, Financial resources were important to transition from limited deployment to general deployment for electronic catalogs, which suggests that slack resources are required to establish online catalogs for all parts and suppliers and that this conversion process is resource intensive.",['Theory'],Theory
1203,"In a provocative essay, Varun Grover (2013, this special issue) challenges IS researchers to move in this direction.",['RelationToLiterature'],RelationToLiterature
1204,"In contrast, the information technology (IT)-line function interface within the firm has historically been the locus of IS innovation in IS research.",['RelationToLiterature'],RelationToLiterature
1205,Consider contract d 1 that was signed in year Y 1 between clients C 1 and between vendor V 1 .,['Theory'],Theory
1206,CAE technologies featured error-checking algorithms that helped engineers find potential problems in models.,['Theory'],Theory
1207,"One obvious explanation of why business angels invest in a start-up is the overriding goal of obtaining profit and/or capital gains on the invested capital  START_CITE (Feeney et al., 1999) END_CITE  CITE_b18 .",['Theory'],Theory
1208,We provide a framework and evidence to confront two questions: Does the location of an establishment shape its adoption of different complex Internet applications even when controlling for an industry's features?,['ResearchQuestion'],ResearchQuestion
1209,"These findings recall the abovementioned metaphors of design as care and design as cultivation of the installed base, but they also go further by mixing the emergent and context-related view of the ensemble artefacts with the need for a specific guide to orchestrate resources and experimental interventions.",['RelationToLiterature'],RelationToLiterature
1210,"For example, the identity provider might act as an information intermediary for identity information (Bakos, 1991), which would have significant privacy implications.",['Theory'],Theory
1211,"After controlling for the significant covariate GPA (b = 0.266, t (201) = 4.304, p < 0.001), the independent 3 We would like to thank an anonymous reviewer for bringing this to our attention.  ",['EmpiricalResult'],EmpiricalResult
1212,Content common ground in the design of data integration requirements is related to the need to share information about the context and meanings of data integration requirements and data fields between all team members.,['Theory'],Theory
1213,"The meaning of a known fact, rule or pattern is subject to constant negotiation; it is embedded in the particulars of the situation and subject to a consensual process of meaning making grounded in a common background of normative expectations.",['Theory'],Theory
1214,"Operators of social Q&A sites should keep in mind participants' intrinsic motivation, which are closely related to participants' higher-order needs for self-esteem and self-actualization  START_CITE [52, END_CITE  CITE_b50 53].",['Theory'],Theory
1215,"Instead, they interacted cumulatively to engender social structure change at the hospital.",['Theory'],Theory
1216,"Due to the interrelated trading and time-based business communication between partners within the supply chain, the traditional static management approaches have difficulty in solving the problems of the supply chain.","['Motivation', 'RelationToLiterature']",Motivation RelationToLiterature
1217,"In relation to value capture, West (2007) found that for firms utilizing OSS, ''the business model depends on selling complementary goods or services to capture value, or leveraging tacit knowledge or other intangible sources of advantage over rivals' ' (p. 179).","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1218,"The firms participating in the survey averaged 16.3 inventory tums per year over the five-year period examined, so the coefficient for improvement resulting from CRP adoption of 0.16 for each increase in percent of volume using CRP represents approximately a 100 percent improvement in inventory tums for a specific product volume that switches to CRP  START_CITE [10] END_CITE  CITE_b10 .",['EmpiricalResult'],EmpiricalResult
1219,"To acquire insight into the effort needed, it is necessary to know the complexity of information engineers' modelling knowledge used in the early phases.",['Theory'],Theory
1220,As one EW team leader remarked: 'My method [of KS] is to tell people my personal lessons and experiences when I know they meet similar situations. . . .,['Item'],Item
1221,"In essence, scope may lessen the competitive risk of developing these strategic technologies.",['Theory'],Theory
1222,"People are more reliable when doing CJ compared to assigning scores to criteria  START_CITE (Pollitt, 2012; END_CITE  CITE_b27  START_CITE Thurstone, 1927) END_CITE  CITE_b24 .",['Theory'],Theory
1223,"Nevertheless, owing to alpha values of less than 0.80, any conclusions regarding these variables must be tempered with their associated measurement problems.",['EmpiricalResult'],EmpiricalResult
1224,"The characterization of the three different types of metacommunication was based on whether the meta-communication is triggered before, during, or after an action.",['Theory'],Theory
1225,We also checked for multicollinearity (see Appendix E) and found no multicollinearity issues.,['EmpiricalResult'],EmpiricalResult
1226,"I'll use ""he"" instead of ""it or he or she"" for conciseness, though the latter is more accurate.",['Method'],Method
1227,"In each experiment, the expert was asked to answer two queries.",['Theory'],Theory
1228,"Such a bias may increase a user's false positive rate, as their tendency to misjudge nonthreats as threats can be increased.",['EmpiricalResult'],EmpiricalResult
1229,"On the one hand, they deployed resource dependence theory to explain empirical observations involving power and on the other, they relied on Williamson's theory to account for exchange behavior that resulted from efficiency considerations.",['RelationToLiterature'],RelationToLiterature
1230,Other members in the organization expressed the same opinion.,['EmpiricalResult'],EmpiricalResult
1231,"The relative permanence of these heuristics may lead to pervasive bias in the project manager's forecasts  START_CITE (Bunn & Wright, 1991; END_CITE  CITE_b9 Klein, 1993).","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1232,"Without the creation of new knowledge, firms cannot adapt themselves to rapidly changing environments and will eventually perish.",['Theory'],Theory
1233,"By communicating the strategic impact of AI in order to justify associated IT investments, CIOs can motivate upper echelons to support AI orientation.",['Theory'],Theory
1234,Our study contributes to the research literature by uncovering these theoretical relationships that explain the direct and indirect effects of temporal distance.,['RelationToLiterature'],RelationToLiterature
1235,"These results may be influenced by the fact that in 1997, few sites had adopted technologies to support interactivity and multimedia.",['EmpiricalResult'],EmpiricalResult
1236,"However, by recognizing that information systems is a polycentric research field, it is still possible to identify the different areas that various themes gravitate to.  START_CITE Sidorova, Evangelopoulos, Valacich, and Ramakrishnan (2008) END_CITE  CITE_b116 , through latent semantic analysis, group the various themes into five core areas that constitute the essence of information systems as a research field: information technology and organizations, information systems development, information technology and individuals, information technology and markets, and information technology and groups.",['RelationToLiterature'],RelationToLiterature
1237,"Undoubtedly, the discourse on offshore intermediation is nascent.",['Theory'],Theory
1238,One key issue is the development and maintenance of a complex ICT-enabled ecosystem.,['Theory'],Theory
1239,"Similar to the probit model described in Section 4.2.2, we again use a seven-day observation window after the 48-hour burn-in period after song j was posted.",['Theory'],Theory
1240,We therefore include a specific test for directionality in our hypothesized relationship.,"['Theory', 'Hypothesis']",Theory Hypothesis
1241,": This is calculated based on the 13 We chose not to use the relative value unit (RVU) as a metric of physician productivity because increasingly researchers have noted that RVU is not well suited for specialists' work because it produces distorted incentives that favor more tests and more procedures being performed  START_CITE (Storfa & Wilson, 2015) END_CITE  CITE_b76 .",['Theory'],Theory
1242,Two assumptions rank order the 10 method-method pairs' susceptibility to CMV.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1243,"Gender, age, year of study, and program (Undergraduate or Postgraduate) were included as control variables for protection motivation.",['Theory'],Theory
1244,We believe that our results will also be relevant to other information-based networks.,['RelationToLiterature'],RelationToLiterature
1245,Throughout this paper I use the term 'IS innovation' to refer to the development and implementation of ICT systems and concomitant organizational change.,"['Theory', 'Definition']",Theory Definition
1246,"These participants were ideal because the differences between these technologies did not need to be explained, and the students were highly aware of the technologies' many features and variations.",['Theory'],Theory
1247,"Fourth, we outline gaps in extant knowledge and we also delineate directions for expanding the scope of research on the role of information technology in innovation.",['Method'],Method
1248,One level at which knowledge is culturally embedded is within what  START_CITE Lave and Wenger (1991) END_CITE  CITE_b29  referred to as the 'communities of practice' that people work within.,['Theory'],Theory
1249,Are there unique elements in the relationship between surrogate and consumer?,['ResearchQuestion'],ResearchQuestion
1250,"While a good basis for trust had been developed in the earlier period, both parties now had to collectively establish communal social practices to enable them to work closely together.",['Theory'],Theory
1251,The source code for preprocessing was written in R and for the ant colony system was written in MATLAB.  ,['Theory'],Theory
1252,LRs represent a prominent source to analyze market manipulations that are prosecuted by the SEC.,['RelationToLiterature'],RelationToLiterature
1253,"The book contains fifteen chapters, each of which has been wrritten by an autonomous author and which unfortunately do not refer to each other in any way.","['RelationToLiterature', 'Method']",RelationToLiterature Method
1254,"However, the programmers were much less effective away from their normal workplace and went back after three weeks.",['Theory'],Theory
1255,Y!TP has not been designed with a group task-technology fit approach.,['Theory'],Theory
1256,(d) Did they encounter difficulty understanding any of the questions in the survey.,['Theory'],Theory
1257,"The company is one of 19 partners, including RNC and Siemens, in the Eureka ITEA programme that deals with OSS in a distributed development setting and is looking at business processes as well as technical processes.",['Theory'],Theory
1258,The results and implications are timely and relevant as a means to elucidate the impact of cross-country IT adoption on economic growth and productivity.,"['Goal', 'EmpiricalResult']",Goal EmpiricalResult
1259,"Designer domination was also obvious in Project Beta, with designers hoarding project information and engineers acting as passive information receivers.",['Theory'],Theory
1260,"The highest F1 value by CE2 is consistently higher than that by haC, and the difference is significant statistically in all the investigated scenarios.",['Hypothesis'],Hypothesis
1261,"As such, forming natural work units increases task significance and task identity.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1262,"The Facebook activities also correlate with project characteristics and creator attributes; however, the correlations are moderate and small.",['EmpiricalResult'],EmpiricalResult
1263,"Given the number of new design features that online review platforms are experimenting with, we recognize some potential for future research to investigate these design features.","['Motivation', 'RelationToLiterature', 'FutureWork']",Motivation RelationToLiterature FutureWork
1264,The systematic upper bound is controllable through good decision-making practices.,['Theory'],Theory
1265,"Further, integrating intemal systems is ""merely a down payment on a compelitive advantage.",['Theory'],Theory
1266,"On the other hand, if the license is less restrictive, the total quality of the contributor's offering may exceed that of the originator.",['Theory'],Theory
1267,"The relationship between strategy, structure, process and technology will be more iterative force should be examined in the study of IS innovation since it can intervene with the innovation dynamic and than linear.",['RelationToLiterature'],RelationToLiterature
1268,"Through four vignettes, we develop a theoretical framework that explains how the online community was able to perform effectively as 'intermediary space,' thereby accommodating multiple, heterogeneous interests simultaneously.",['Method'],Method
1269,This industry is an interesting candidate to study for a number of reasons.,"['Motivation', 'Method']",Motivation Method
1270,"Using this approach, we assessed the actual strategic direction of the completed projects and compared this with the planned strategic direction derived from the business strategy set at the beginning of 2000 by the executive committee.",['Method'],Method
1271,"Considering the variety of functionality of information technologies, studies comparing the relative efficacy of alternative technology configurations for support of DL should inform both the academic and practitioner communities.",['Theory'],Theory
1272,Some of the inter-organisational issues are technical and systems issues--and in all four cases these types of problems were overcome fairly easily.,"['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1273,"Some global organizations such as IBM and Hewlett-Packard have attempted to deal with potentially adverse effects of cultural diversity by promoting a dominant organizational culture for their employees  START_CITE [48, END_CITE  CITE_b45  START_CITE 61] END_CITE  CITE_b57 .",['Theory'],Theory
1274,"She then uses this private information to update her own perception of the system (  and her updated perception, the consumer faces two product-reviewing decisions, with the first decision being whether to leave a review and the second decision being what rating to leave (Step 5).",['Theory'],Theory
1275,"Thus, these studies suggest that managers' ESN use might not entail significant benefits.",['RelationToLiterature'],RelationToLiterature
1276,Some of them have developed predictive models to forecast stock returns using microblog sentiment.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1277,"First, since all consumers are assumed to be homogeneous, all consumers will make the same ""join"" or ""not join"" decision, and the service provider either will serve all of them or will serve none of them.",['Theory'],Theory
1278,"The hypotheses, depicted in Figure 2, closely follow our theoretical review that created the SMCBM, which is a modification of the SSSL to fit the cyberbullying context.",['HypothesisResult'],HypothesisResult
1279,"There is extensive research in the IS community that provides evidence of the significant effect of perceived usefulness on usage intention  START_CITE Venkatesh & Davis, 1996; END_CITE  CITE_b60  START_CITE 2000; END_CITE  CITE_b59  START_CITE Jackson et al ., 1997; END_CITE  CITE_b30  START_CITE Agarwal & Prasad, 1999; END_CITE  CITE_b1  START_CITE Hu et al ., 1999; END_CITE  CITE_b27  START_CITE Venkatesh, 1999; END_CITE  CITE_b58  START_CITE 2000; END_CITE  CITE_b59  START_CITE Venkatesh & Morris, 2000) END_CITE  CITE_b62 .",['RelationToLiterature'],RelationToLiterature
1280,One could also offer free or lower-cost upgrades to consumers who may have already used previous versions of a product.,['Theory'],Theory
1281,These results are after removing the effects of size and environmental uncertainty.,['EmpiricalResult'],EmpiricalResult
1282,Evaluated Research Model including the First-Order Constructs of the Second-Order Constructs.,"['Definition', 'Theory']",Definition Theory
1283,Our experimental design reflects the theoretical considerations described in the previous sections.,"['Method', 'Theory']",Method Theory
1284,"Her work appears in leading IS journals including Information Systems Journal, European Journal of Information Systems, Communications of the AIS, and Business Process Management Journal.",['RelationToLiterature'],RelationToLiterature
1285,"This beauty contest mode of evaluation by information activists can lead to pseudo-signaling and trigger a herd behavior among retail investors, creating irrational exuberance or irrational doom from abnormal shifts in equity demand and prices.",['Theory'],Theory
1286,"To showcase whether such an approach would yield better results, we generate the three personalized rankings and compare them with the current ranking that considers all available reviews.",['Method'],Method
1287,"In this way, we postulate that each information cue provides additional evidence about whether an email is phishing  START_CITE (Molinaro & Bolton, 2018) END_CITE  CITE_b79 .",['Method'],Method
1288,"However, it is plausible that there may exist alternative explanations or relationships between constructs employed in this study.","['EmpiricalResult', 'Limitation']",EmpiricalResult Limitation
1289,"For example, row 1 presents the results of regressions for each dependent variable including only biographical and situational variables (group A).",['Data'],Data
1290,These findings were relatively consistent for each ofthe seven industry sectors analyzed.,['RelationToLiterature'],RelationToLiterature
1291,"Pillais, Wilks, Roy, and Hotelling T 2 statistics were used to test for the multivariate equality of mean outcomes.",['Method'],Method
1292,"The first one addresses collaboration, while the second sets the overall vision for information management.","['Method', 'Theory']",Method Theory
1293,"Our research adds a new twist to IP in online settings: online communities not only generate and openly share IP; under specific circumstances, they also foster and protect IP.",['RelationToLiterature'],RelationToLiterature
1294,"We draw on the rich literature in interorganizational information sharing theory  START_CITE (Galbraith 1973; END_CITE  CITE_b28  START_CITE Tushman and Nadler, 1978) END_CITE  CITE_b73  to develop our hypotheses.","['RelationToLiterature', 'Hypothesis', 'Method']",RelationToLiterature Hypothesis Method
1295,"This, in turn, further increases the extent of the information resource available to community members.",['RelationToLiterature'],RelationToLiterature
1296,The analysis began by asking whether the research was quantitative or qualitative.,['Theory'],Theory
1297,"Specifically, when analysing how users deal with photocopiers and their intelligent help systems, it appears that, 'the situation of the user comprises preconceptions about the nature of the machine and the operations required to use it, combined with moment by moment interpretations of evidence found in and through the actual course of its use'(p. 119).",['EmpiricalResult'],EmpiricalResult
1298,"However, such movies, through established connections with other movies, may enable dis- covery and consumption of other movies because of viewers' affinity to particular characteristics such as genre or director.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1299,"This differentiated role strategy allowed us to simultaneously serve as involved insider and dispassionate outsider (Adler and Adler, 1988).",['Theory'],Theory
1300,Such external aids and methods were developed through trial and error over long periods of time.,"['Method', 'Theory']",Method Theory
1301,Fitness for evolution evaluations assess the ability of the solution to adapt to changes in the problem space over time.,['Theory'],Theory
1302,The excellent editorial introduction itself justifies the purchase price.,['Theory'],Theory
1303,"Our findings caution that TSC can reduce the extent to which the sales professional innovates with technology, in turn negatively impacting his or her performance at technology-enabled tasks.",['Theory'],Theory
1304,"More recently, in 2016, Deloitte surveyed 2,131 U.S. consumers, of whom 73% reported binge-watching an average of six episodes, or five hours, per sitting.",['Data'],Data
1305,Our operationalization of the two sources of media (henceforth Print and Blog) is based on the change in discourse over time (lagged by one period to limit reverse causality).,['Theory'],Theory
1306,This becomes particularly salient as software consumers typically use only a small set of features in any application.,['Theory'],Theory
1307,Our findings show that the multi-dimensional practices that are explicitly social in their orientation in both the consumer and professional domains represent a large share of the total material in both categories.,"['RelationToLiterature', 'EmpiricalResult']",RelationToLiterature EmpiricalResult
1308,"Mass-market firms that have products with contractual or inherent switching costs (e.g., wireless phones for the former and retail banking services for the latter) may be indifferent to reviews.",['Theory'],Theory
1309,"A commitment to eschewing irony by bracketing a priori assumptions, including commonly accepted concepts such as psychological motivations or power relations, is a methodological requirement for conducting ethnomethodological studies.","['Method', 'Theory']",Method Theory
1310,"This also has the advantage of measuring people's individual perceptions of barriers, because people respond to and perceive barriers in various ways depending on their identities (Kvasny, 2006;Trauth et al., 2016).",['Theory'],Theory
1311,Both measures have been used extensively in experimental studies to gauge brand evaluations.,['Method'],Method
1312,"As an information acquisition system, the senses act as communication channels to the actual world absorbing its energy fields as they impinge on the body.",['Theory'],Theory
1313,"We believe that it is useful to distinguish between market availability and market success as it is possible for a product to be widely available but not successful (e.g., a highly advertised movie that is widely released but fails to fill movie theaters), or vice versa (e.g., a Broadway play that only plays in one location but is sold out for the entire season, or a trendy restaurant that is fully booked for months).",['Theory'],Theory
1314,"The differences in effect sizes are may be due to the omission of the additional manipulation of psychological distance, which, if true, would have implications for how researchers should operationalize fear appeals.","['Method', 'RelationToLiterature']",Method RelationToLiterature
1315,A 2 X 2 factorial ANOVA was conducted on the pooled data to examine the effects of visual control and functional control on perceived diagnosticity and flow.,"['Theory', 'Method']",Theory Method
1316,We discuss the insights we discovered from analyzing the data below.,"['Method', 'Data']",Method Data
1317,The subjects were asked to tailor the base process for the new scenario.,"['Item', 'Theory']",Item Theory
1318,"The measures for system modularity were adapted from prior relevant research  START_CITE (Byrd & Turner, 2000; END_CITE  CITE_b8  START_CITE Rivard, Poirier, Raymond, & Bergeron, 1997) END_CITE  CITE_b77 , and the items for local management commitment were adapted from  START_CITE Lewis et al. (2003) END_CITE  CITE_b39 .","['RelationToLiterature', 'Theory', 'Method']",RelationToLiterature Theory Method
1319,"When individuals are willing (or able) to direct attention and resources to interacting with a new IT, initial IT identity construction represents an opportunity to rapidly expand the self through an intense period of exploration and learning  START_CITE (Aron et al. 2003) END_CITE  CITE_b5 .",['Theory'],Theory
1320,"Rather, this is a company-wide cross-functional effort that required getting all the parts to work together in collaboration at all levels while continuously learning through customers.",['Theory'],Theory
1321,"We may also have to open our journals and review process to different kinds of research methodologies, such as those employed by researchers in economic history and the humanities  START_CITE (Hirschheim and Klein, 2003) END_CITE  CITE_b10 .",['Method'],Method
1322,The compartmentalism of role and activity was a clear feature of the GIS projects.,['Theory'],Theory
