,text,accept,labels_str
555,"One is a monitoring contract, in which a cyberinsurance firm monitors the security efforts of the MSSP and its clients.",['Definition'],Definition
556,"Specifically, individuals with strong dispositional privacy concerns were highly critical when evaluating information associated with the usage of electronic health records, whereas those with weak dispositional privacy concerns were largely indifferent toward the privacy implications.",['EmpiricalResult'],EmpiricalResult
557, T his paper aims to understand the influence of punishment and perceived justice on user compliance with mandatory information technology (IT) policies.,['Goal'],Goal
558,"To examine this issue further, we consider a setting with two HIE providers in §4.1.1.",['Method'],Method
559,"Second, as discussed in this article, online reviews may be collected, processed, aggregated, and presented in quite different ways and many design features have been identified in the literature that influence the drivers and economic outcomes of online reviews.","['Contribution', 'FutureWork']",Contribution FutureWork
560,"Consequently, the models have to be changed to eliminate all considerations of these errors in computing the optimum reorder levels.","['Method', 'Limitation']",Method Limitation
561,"Respondents, depending upon their interpretations of and attitudes toward the situation described in each vignette, selected their responses from measures designed to answer each probe question.",['Item'],Item
562,"Because techniques used to obtain unauthorized access or to sabotage systems change frequently and generally are not recognized until launched against a target, we may be unable to anticipate these techniques or to implement adequate preventative measures.",['Limitation'],Limitation
563,"Specifically, we examine the effect of cognitive absorption and playfulness on user beliefs including perceived enjoyment and perceived usefulness within the context of mobile devices.","['Theory', 'ResearchQuestion']",Theory ResearchQuestion
564,"Third, the development of a reliable ""problem-solving architecture composed of a complex set of approved linking or combining rules"" is the outcome of an organizational learning process, in which this architecture gradually develops over time (Schreyögg & Kliesch-Eberl, 2007, p. 915).","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
565,"In addition, we explicitly model other forms of network effects that may arise from different types of attacks and hacker behavior.",['Method'],Method
566,"By accounting for patient-specific responses to different plans, our framework enables personalization and customization of treatment plans for individual patients.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
567,"Although these four behaviors do not enumerate all possible IS misuse types, we judged them as representative of typical IS misuse issues often encountered by organizations, including privacy, accuracy, property, and accessibility  START_CITE (Mason 1986) END_CITE  CITE_b67 .",['RelationToLiterature'],RelationToLiterature
568,"Roth and Ockenfels  START_CITE [37] END_CITE  CITE_b23  studied the practice of ""sniping"" in online auctions in which some bidders try to outbid others just before the auction is scheduled to end in order to prevent further activity.",['RelationToLiterature'],RelationToLiterature
569,"While charity evaluation services had been provided by the National Charities Information Bureau long before the Internet, the scope and utilization of the service was such that at most a few hundred nonprofits were being evaluated and most donors were unaware of these evaluations.",['Motivation'],Motivation
570,"However, it was significant (p < 0.05) for ""other"" organizations.","['EmpiricalResult', 'HypothesisResult']",EmpiricalResult HypothesisResult
571,"Researchers and practitioners, however, still lack an understanding regarding through which mechanisms and in which strategic contexts an ITSM capability contributes most to information systems (IS) effectiveness.",['Motivation'],Motivation
572,"Although the organization, sub-organization, and clusters of organizations is the most frequent level of focus, considerable amount of research does concern the 'individual', and the 'industry'.",['RelationToLiterature'],RelationToLiterature
573,"Tanaka and Huba  START_CITE [87] END_CITE  CITE_b83  argue for the possible validity of a secondorder factor, if the first-order factors are highly correlated.",['RelationToLiterature'],RelationToLiterature
574,"The case study research on the Columbus project at the Royal Bank of Scotland raised many organizational, managerial, strategic and technical issues which produced a complex picture of a large scale re-engineering project.",['RelationToLiterature'],RelationToLiterature
575,"Specifically, we used the Ward's method to obtain hierarchical clusters showing the proximities of diagnostic suggestions.",['Method'],Method
576,"We present the empirical evaluation of our software enhancement model, discuss the organizational processes and incentives that motivate the design choices for the applications, and conclude with suggestions for further research of performance in software tasks.",['Goal'],Goal
577,"The reason for this is that a large discount, while increasing the quantity sold, can also lead to a negative perception by consumers about product quality, and vice versa for a small discount.",['RelationToLiterature'],RelationToLiterature
578,"However, in this study the concept of LPP is intended to serve as an explanatory mechanism of participation and not as a generalization of how lurkers become members.","['Method', 'Theory', 'Contribution']",Method Theory Contribution
579,"To illustrate an example of the how explanations, the primary effect of how explanations is posited to be on the competence belief because the how explanations directly demonstrate the ""expertise"" in generating recommendations.",['Definition'],Definition
580,"As Table D-1 shows, 36 of 39 method factor loadings were insignificant and all of the indicators' substantive variances were substantially greater than their method variances.","['EmpiricalResult', 'HypothesisResult']",EmpiricalResult HypothesisResult
581,This result is consistent with the findings of numerous network effect studies.,['EmpiricalResult'],EmpiricalResult
582,"In ADR terms, three intertwined streams of activities can be identified.",['Theory'],Theory
583,"Thus, a higher LQScore also leads to a higher current position.","['Method', 'Data']",Method Data
584,"For this hypothesis, we found all path coefficients to be significant except for user interface graphics.",['HypothesisResult'],HypothesisResult
585,"Meanwhile, getting timely information into the hands of decision makers was more crucial for end-users.",['EmpiricalResult'],EmpiricalResult
586,"Even though these studies offer a valuable first look at the link between critical incidents and user behaviours, importantly, all of them are missing the link between the situational context and users' post-experience behaviours (as illustrated in Table 1).",['RelationToLiterature'],RelationToLiterature
587,"Taking the form of tacit and unexamined theories-in-use about human behaviour (e.g. the premise that a human being is a 'rational economic man'), a researcher's own subjective meanings can, if unaccounted for, also contribute to the experiment's going awry.","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
588,"To address these issues, this paper clarifies the BM concept.","['Goal', 'Motivation']",Goal Motivation
589,"Following the lay off of the former Project Manager, a new Project Manager was appointed early November 2004, and in 4 months the whole system was introduced step-by-step in all 14 locations countrywide.",['Data'],Data
590,Our findings suggest that consumer perception on the amount of merchants and other consumers using mobile payments influence their adoption decision and should be incorporated in the models that predict mobile payment adoption.,"['Contribution', 'HypothesisResult']",Contribution HypothesisResult
591,"MFBIAS is thus defined as the difference between earnings per share (EPS) forecast minus actual EPS deflated by the price at the beginning of a year  START_CITE (Dorantes et al., 2013; END_CITE  CITE_b28 Kwak et al., 2012).",['Definition'],Definition
592,"One could argue that firms better able to exploit technology, SIS firms, were in a lot better position to weather changes that inevitably took place.",['EmpiricalResult'],EmpiricalResult
593,Shirking is deliberate underperformance while claiming full payment.,['Definition'],Definition
594,"For practicing professionals, our analysis suggests that the cultivation of relationships may be addressed by CSR and that there is an important role for liminality.","['HypothesisResult', 'Contribution']",HypothesisResult Contribution
595,One way to increase users' perception of sunk costs is by not allowing them to transfer the settings of one SNS to a competing SNS.,['EmpiricalResult'],EmpiricalResult
596,"Save for a couple of passing references to Africa and 'black IT people', neither the process of development nor the particular conditions of developing countries are considered in the book.",['RelationToLiterature'],RelationToLiterature
597,"From monthly EMR reports, we obtained the number of new medications that populated the EMR screen on a given shift during each month, which the responsible clinician was able to verify 3 for accuracy against the physician's original order on the same shift.",['Item'],Item
598,"In this context, future research may consider insights from network-and relationship-level theories  START_CITE (Provan et al., 2007) END_CITE  CITE_b54 .",['FutureWork'],FutureWork
599,"Advertising can enhance the brand's nonmonetary attractiveness, and promotions provide a monetary incentive to buy the brand  START_CITE [64] END_CITE  CITE_b57 .","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
600,"The research context and thus the boundary conditions can vary-for example, expensive billing or the more general pricing issue may not be a primary reason for disadoption when the context changes from consumer readoption to employee readoption of mobile Internet services.",['Theory'],Theory
601,"The seed categories were extended, and existing ones were merged as new evidence and interpretations emerged from the analysis.",['Method'],Method
602,"First, while we witness digitalisation in more and more contexts, as far as the eye can see, physical materiality and related knowledge will remain relevant also in contexts such as the Internetof-Things.",['Motivation'],Motivation
603,The following quote illustrates this prioritization process: I don't want others seeing my own laptop.,"['Data', 'Item']",Data Item
604,"It thus remains to be seen whether a pure-play CP can, in the long run, sustain an outsized growth without the benefit of the ""captive"" customer base that cable and phone operators enjoy.",['FutureWork'],FutureWork
605,This argument is consistent with the  START_CITE Chin and Lee's (2000) END_CITE  CITE_b8  claim that expectation disconfirmation is likely to be more prominent in shaping satisfaction with known products/services.,['RelationToLiterature'],RelationToLiterature
606,We next assessed the measurement model followed by the structural model.,['Method'],Method
607,"Similarly, a scientist at Pillsbury, who developed a simple system for ""knowledge sharing,"" seeded it with questions, and sent out e-mail invitations to potential participants.",['RelationToLiterature'],RelationToLiterature
608,"While not all impulsive urges are acted upon, the more urges experienced, the higher the likelihood that an impulse purchase will occur  START_CITE (Beatty and Ferrell, 1998) END_CITE  CITE_b2 .",['Theory'],Theory
609,"This is evident from the initial funding allocated in 2006 by the NPIA for a pilot phase of the technology, enabling the force to establish a formal project and by the then Prime Minister, who in 2007 announced funding for mobile technology (part of £80 million to rollout 10,000 devices to 30,000 officers) in the United Kingdom.",['RelationToLiterature'],RelationToLiterature
610,Participating organizations are treated as separate entities.,"['Method', 'Data']",Method Data
611,"In the IT usage context, two attitudinal beliefs are presumed to be the most salient in shaping user intentions toward usage, namely, perceived usefulness and perceived ease of use  START_CITE (Davis, 1989) END_CITE  CITE_b5 , alternatively called performance expectancy and effort expectancy, respectively  START_CITE (Venkatesh et al, 2003) END_CITE  CITE_b27 .",['Theory'],Theory
612,These factor scores are then treated as indicators of second-order constructs and entered into PLS.,['Method'],Method
613,The results show that the interpretation of system-related performance in the SRP is based on the interplay between users' interaction with the system and support structures provided in the work environment.,['HypothesisResult'],HypothesisResult
614,The interests of all other stakeholders are then treated as potential or actual constraints on the achievement of the system sponsor's interests.,['Method'],Method
615,"Typically, researchers have asked managers to choose which medium they would use to send a set of hypothetical messages, looking to see if the managers' espoused choices fit the propositions of the theory (e.g.,  START_CITE Daft et al. 1987; END_CITE  CITE_b20  START_CITE El-Shinnawy and Markus 1992; END_CITE  CITE_b29  START_CITE Trevino et al. 1990 END_CITE  CITE_b112 ).","['RelationToLiterature', 'Method', 'Item']",RelationToLiterature Method Item
616,"In addition,  START_CITE Moe and Schweidel (2012) END_CITE  CITE_b25  also find dissimilar adjustment effects among posters as activists are more negative and exhibit differentiation behavior.",['RelationToLiterature'],RelationToLiterature
617,"The results indicate that, ""development environment difference has a curvilinear relationship with success and that connectedness reduces the positive impact of role and contribution diversity on project success"".",['RelationToLiterature'],RelationToLiterature
618,"Therefore, people with higher power can exercise authority and coerce others with lower power to behave in a specific way  START_CITE (Maloni & Benton, 2000; END_CITE  CITE_b71  START_CITE Zhao et al, 2008) END_CITE  CITE_b105 , even if the result might conflict with the interest of the low-power people.",['Theory'],Theory
619,Investments on Perceived Quality and Perceived Value Table 5 shows additional analyses for the effect of IT investments on perceived quality and perceived value.,['EmpiricalResult'],EmpiricalResult
620,"In Table 3, we highlight several issues that could be rethought, focusing particularly on clarifying its concepts and relationships.","['Theory', 'Contribution', 'FutureWork']",Theory Contribution FutureWork
621,"We do not argue that Chatman's method cannot be used for narrative reconstruction, only that he provides little or no explicit guidance on how this can be done.","['Method', 'RelationToLiterature']",Method RelationToLiterature
622,"In the field of management,  START_CITE DiMaggio (1995) END_CITE  CITE_b25  suggests that many of the best theories are hybrids, combining the best qualities of covering-law, enlightenment, and process approaches.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
623,Over 40 percent of internet users now play some sort of online games [60].,['Data'],Data
624,"In the analytic phase, although we consider the value of qualitative analysis software, we decided to follow the approach suggested by  START_CITE Walsham (2006) END_CITE  CITE_b47  to categorize and code manually the empirical data in accordance with three institutional pillars and their corresponding mechanisms of isomorphism.","['Method', 'RelationToLiterature']",Method RelationToLiterature
625,"We first compared recommendation accuracies using each of the three metrics (confidence, lift, and leverage).",['Method'],Method
626,"In some respects, you have to go back to Lynne Markus' seminal paper  START_CITE (Markus 1983 END_CITE  CITE_b68 ) for a thorough treatment of the topic.",['RelationToLiterature'],RelationToLiterature
627,"However, no significant differences in decision quality and pattems of group communication exist between groups using GDSS and face-to-face groups in additive tasks.","['HypothesisResult', 'EmpiricalResult']",HypothesisResult EmpiricalResult
628,"Firm-Level Employment The mechanisms through which IT use may affect firm-level employment can be attributed to (1) productivity gains, (2) make versus buy decisions, and (3) labor complementarity versus substitution.",['Theory'],Theory
629,"Failure is a ubiquitous feature of information technology (IT), and leads to tremendous costs for firms (Beynon-Davies, 1995; START_CITE Bharadwaj, Keil, & Mähring, 2009; END_CITE  CITE_b4  START_CITE Goldfinch, 2007; END_CITE  CITE_b20  START_CITE Liebowitz, 1999) END_CITE  CITE_b37 .",['Definition'],Definition
630,"Studies on the implementation of the reuse and recycle principles further focus on practices that perform on product, component, and raw material levels across multiple stages of PLCs (eg, material collection, decomposition, sorting and reprocessing).",['ResearchQuestion'],ResearchQuestion
631,"Thus, in this section, we discuss particular aspects of contextualization in terms of our theory (Davison & Martinsons, 2016) and provide suggestions for the operationalization of our propositions in more specific value co-creation contexts.","['Motivation', 'Theory', 'RelationToLiterature', 'FutureWork']",Motivation Theory RelationToLiterature FutureWork
632,These studies show that different targets of trust are important.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
633,The key to integration as it is used in BPR is taking action to enforce and control the inter-dependencies among the components.,['Theory'],Theory
634,"Less than 20 percent had a basic system that involves full implementation in only one clinical unit in the hospital of a system that includes patient demographics, physician notes, nursing assessments, patient problem lists, laboratory and radiologic reports, diagnostic test results, and order entry for medications.",['Data'],Data
635,This capability captures two facets: simultaneity (sending messages to multiple recipients or receiving messages from multiple senders) and sequentiality (lack of sequential adjacency such that a message and its reply may be separated by other messages).,['Theory'],Theory
636,"Such studies might also throw light on a general organizational issue, namely the process by which groups and organizations develop the rules and norms which govern the behaviour of a mature technology (which email will presumably eventually become).",['RelationToLiterature'],RelationToLiterature
637,Navigation served as a trigger alongside GPS (actors like Garmin) and we had our standards.,['Method'],Method
638,"The unrelated conceptualization presumes that there are no such causal relationships among the three IT capabilities, but they directly influence business performance  START_CITE [7, END_CITE  CITE_b6  START_CITE 55] END_CITE  CITE_b49 .",['Theory'],Theory
639,"Out of the 124 companies with at least limited deployment stage, 117 (94.4 percent) of the total companies were using class libraries from a moderate to high degree.",['Data'],Data
640,"Mednick  START_CITE [42] END_CITE  CITE_b36  defines creativity as the process of forming mental elements into new combinations that either meet specified requirements or arc in some way useful, further indicating that the more mutually remote the elements of the new combination, the more creative the process or product.",['Definition'],Definition
641,"Like interviews and questionnaires (but unlike some other techniques, such as observation and ethnographic approaches) laddering therefore deals with the front (i.e. public consump-tion) rather than the back (i.e. behind the scenes) version of reality, to use Goffman's dramaturgical metaphor (Goffman, 1959).",['Definition'],Definition
642,"To resolve these problems, we constructed a model to make large network data be less heterogeneous and tractable, and we extended a recent statistical model to estimate the two types of peer influence.",['Method'],Method
643,"When a cross-border delivery system is weak, sellers would face high uncertainty in item delivery.",['Theory'],Theory
644,Information processing IT alters and enhances the ways that humans and organizations process information.,['Theory'],Theory
645,"We assume that some followers (i.e., 25%) would retweet the ad, yielding a magnitude of ~10 4 .","['Data', 'Method']",Data Method
646,"In addition, important questions about the operationalization of, and the relationships between, structural features and spirit remain unanswered.",['Limitation'],Limitation
647,"Having done so, we now delineate the boundary conditions of our theorizing.",['Method'],Method
648,Two hundred thirty-three email invitations were undeliverable.,['Data'],Data
649,We observe that the performance of SINDEL gradually improves when the network size grows from 1 to 3 words.,['EmpiricalResult'],EmpiricalResult
650,"For example, if an individual loves basketball, but has no interest in football, the system would be more likely to predict words or phrases related to basketball rather than football.",['Theory'],Theory
651,"Due to the continuing lack of seamless standardization within industries at the present time, a firm is quite likely to simultaneously use more than one approach for EDI transmission.",['Theory'],Theory
652,"The information given in the task before using the simulator (i.e., known information) was intended to produce the incorrect choice.",['Item'],Item
653,This was an integral assumption to make the case for the relevance of the social dimension of business-IT alignment.,['Theory'],Theory
654,"In contrast to deep learning in Equation (4), if mental model accuracy in Task 1 is much greater than that in Task 2, it indicates that the accuracy of the mental model in Task 1 was a result of the participants being mechanistic in their approach to the task-an approach that would lead to decision quality deterioration if conditions were changed, as in Task 2, with a new set of donors.","['Method', 'Theory']",Method Theory
655,"Accordingly, we suggest that research concerning team absorptive capacity in projects should consider the mediating effects when comparing contextual relationships to project outcomes.","['Contribution', 'FutureWork']",Contribution FutureWork
656,"First coined by  START_CITE Schon (1983) END_CITE  CITE_b49 , reflection-in-action can vary from infrequent, intensive reflection, to frequent, effortless reflection.",['Definition'],Definition
657,"Our study shows that, in this setting, price continues to moderate consumers' purchasing decisions.","['Contribution', 'HypothesisResult']",Contribution HypothesisResult
658,"For example, trust can lead to greater productivity and profitability  START_CITE (Doney and END_CITE  CITE_b20 Cannon 1997, Morgan and START_CITE Hunt 1994) END_CITE  CITE_b52 , the reduction of transaction costs within organizations, spontaneous sociability, appropriate deference to organizational authorities  START_CITE (Kramer 1999) END_CITE  CITE_b43 , and can contribute to relationship-related benefits with trading partners  START_CITE (Ratnasingham 2002) END_CITE  CITE_b66 .",['Theory'],Theory
659,To what degree do personality traits across the three hierarchical levels of personality vary in terms of their influence on the perception of technostress?,['ResearchQuestion'],ResearchQuestion
660,"By doing so, we link the legal view of agency theory with the ecosystem model.",['Theory'],Theory
661,"However, replacement overload has no significant impact on nonuse-related dissatisfaction (H3e:",['HypothesisResult'],HypothesisResult
662,"However, recent research has emphasized that self-efficacy, like switching costs, is itself multidimensional in nature  START_CITE (Marakas et al. 1998 END_CITE  CITE_b39 ).",['RelationToLiterature'],RelationToLiterature
663,"In our case, for example, the substitution of 2-D drawings with isomorphic 3-D models shifted the attention of actors from all organizations away from conception-based and toward perception-based cognition for engaging the five dialectical elements of collective minding  START_CITE (Weick and Sutcliffe 2006) END_CITE  CITE_b84 .",['Method'],Method
664,Employees and line managers did not attribute the correct competences levels since they had a common interest in showing higher ratings.,"['Data', 'Item']",Data Item
665,"Problems with information integrity, for example, can certainly cause such losses.",['Theory'],Theory
666,The strategy was an organized and planned response to the problems outlined in the previous section.,['Method'],Method
667,"Aldrich's type of entrepreneurship may not resonate in the context of academic fields, whose primary purpose is advancing knowledge by initiating research streams, new theories and practices.",['Theory'],Theory
668,"About 63 percent of explanations requested by novices were for understanding the reasoning process and its significance, whereas only 19 percent were for verificalion.",['Data'],Data
669,"The results indicate that as users are more absorbed with the device, they will enjoy using the device more and intend to use it more.",['HypothesisResult'],HypothesisResult
670,"Additionally, the employed social media context allowed us to leverage rich microdata that enabled machine-learning and text-mining algorithms to extract useful knowledge regarding the users' characteristics.",['Method'],Method
671,It is natural to expect each department to want to choose weights to optimize its own efficiency as defined here.,['Theory'],Theory
672,: Trust will positively influence e-loyalty toward an incumbent e-service provider.,['Hypothesis'],Hypothesis
673,Our proposed topic-based query expansion methods could help mitigate these problems and thus make SEM far more effective and appealing.,['Contribution'],Contribution
674,"Given that consumers across the control and treatment groups were essentially identical to one another across the set of exogenous variables (age, income, gender, home phone and address disclosures, mobile phone, and mail opt-ins for marketing information) used as the criteria for matching, self-selection at the fan page level based on these observed attributes is thus controlled for (see online appendix for details).","['Method', 'Data']",Method Data
675,"A total of 202 responses were received, of which 192 (24%) were usable.",['Data'],Data
676,"In such a condition, it can be argued that the extrinsic motivation for customers to make a referral is independent of when the customer made the last purchase.",['Theory'],Theory
677,The Interaction software package  START_CITE [64] END_CITE  CITE_b58  was used as a means to delve further into the moderation effect of cognitive-behavioral control (H4).,['Method'],Method
678,"According to our Procurement Principle, systems that are company-specific and involve high uncertainty have to be intemally developed because they require both the specific knowledge and mlensive interaction between developers and users.",['Theory'],Theory
679,"Given the differences in the knowledge bases of the user representatives and the analysts, the understanding of the problem boundary is accomplished (or new knowledge regarding the requirements specification is created) only when there is a successful merging of these two knowledge bases and "" mutual synchronizations"" in their knowledge ""rhythms"" (McGrath, 1991, p. 164).",['Theory'],Theory
680,"As DSR moves towards achieving an important role in its raison d' être, supporting the achievement of organisational objectives,  START_CITE Baskerville, Kaul, and Story (2018) END_CITE  CITE_b5  propose a third dimension of value for DSR artefacts: aesthetics.",['Theory'],Theory
681,"In this section, we present model-free evidence regarding the direct and spillover impact of the content shock in terms of both pageview dynamics and editing behavior.",['Goal'],Goal
682,"In this sense, trade, religion, and fear of snakes are human universals (Brown, 1991).",['Theory'],Theory
683,Our interview guide was tested in a pilot interview phase with five users of QS technologies.,['Method'],Method
684,"If the central elements of the concept are information work, and working mode assisted by information and telecommunication technologies, nearly all modern work in organizations falls under this category.",['Theory'],Theory
685,"Thus, we should make sure that terms we use to identify our journal articles are appropriate and accurate.",['Method'],Method
686,In a second focus group (where 22 out of 27 RP members participated) the grounded model on disapproval and process conflict was formally presented: participants jointly developed the understanding that a new MIS could be a viable solution to some of the recurrent unit organizational problems related to process conflict that the grounded model portrayed.,"['Item', 'Method', 'Data']",Item Method Data
687,"We specify the motivations of the contributor, rather than the perceptions of the recipient.",['Method'],Method
688,"This facility required careful conception and design, to build in a delay factor and be fair to both bidders and vendors.",['Method'],Method
689,"Feedback from the strategic relationships would help determine important technology characteristics, guide product design, and provide leverage in the marketplace.",['Theory'],Theory
690,"Therefore, our clinical outcomes capture a physician's ability to prevent costly hospital admissions and ER visits.","['Contribution', 'HypothesisResult']",Contribution HypothesisResult
691,"Despite these efforts, the CIO realized that merely focusing on standardization did not eliminate existing application silos or create greater synergies among different brands.",['EmpiricalResult'],EmpiricalResult
692,"In our analysis, we aim to give a phenomenological account of screen(ing), that is, of its fundamental and foundational meaning.","['Goal', 'Method']",Goal Method
693,"Prior research has shown that the switching decision and managers' perceptions of switching costs are determined by factors such as search and set-up costs, uncertainty about service quality, learning costs, and relationship quality  START_CITE (Ono & Stango, 2005; END_CITE  CITE_b53  START_CITE Whitten & Wakefield, 2006) END_CITE  CITE_b67 .",['Theory'],Theory
694,"The protocol included how to explain the objectives of the study (i.e., understanding the effectiveness of teleconsultation at telecamps) and the key terms (e.g., videoconferencing technology, teleconsultation, and telecamp) to patients and how to verbally administer the survey to patients and record their answers.","['Method', 'Item']",Method Item
695,The researchers are expected to label these encounters and interpret their outcomes as critical incidents that result in one of three states.,['Method'],Method
696,They were also satisfied with the TradeNet features and the usage price (see Table 9).,['EmpiricalResult'],EmpiricalResult
697,"We introduce the basic notation and model setup, derive the first-best solution, and use it as a benchmark to compare the two types of contracts.","['Goal', 'Method']",Goal Method
698,The interesting difference with this new approach is that the incentives for the software producer change so that we are more likely to see new features of the software being released as the innovations occur.,['Contribution'],Contribution
699,"However, our measure of Perceived Usefulness is an adaptation of Davis' future-tense-oriented perceivedusefulness items, which are designed to capture expected future benefits from use of an IS  START_CITE (Davis 1989 END_CITE  CITE_b13 ).","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
700,"The IS discipline is especially suited to such inquiry because of its balanced interest in digital technology, on the one hand, and social practice, on the other.",['Theory'],Theory
701,"Managers today face an emerging and more fundamental challenge 2 : they do not only need to know what to pull and condense as Ackoff suggested but also know how to extract novel, unexpected insights from big and heterogeneous data pools.",['Theory'],Theory
702,"ln addition, institutionalized tactics are shown to reduce role ambiguity and role conflict in new employees.",['Method'],Method
703,"It is shown that IT has now been used extensively in accounting and, as a result, more and better information is available.",['RelationToLiterature'],RelationToLiterature
704,We identify necessary and sufficient conditions when piggybacking is desirable and when it leads to the prisoner's dilemma.,"['Contribution', 'Goal']",Contribution Goal
705,"Therefore, Hypothesis H10 recognizes different degrees of universalizability, but, it can also be interpreted as a dichotomous variable (non-universalizable, universalizable), if so desired.",['Hypothesis'],Hypothesis
706,"Once these features are identified, used, and routinized in their work processes, there will not be differential impacts of collaboration technology use on collaboration satisfaction because employees involved in different phases are likely to place equal (albeit significant) importance on their use while forming their reactions.",['Theory'],Theory
707,"In our study, self-disclosure is defined as giving away true personal information whereas misrepresentation is about falsifying personal information.",['Definition'],Definition
708,"One reason is that the IS field, as Orlikowski and Iacono (2001, p. 121) noted, has not fully engaged with its core subject matter-""the IT artifact.",['RelationToLiterature'],RelationToLiterature
709,"In this case, a Lorenz curve, or Gini coefficient can be used to illustrate the general importance of the tail, or various rank percentiles (e.g., 20%) can be compared.",['Method'],Method
710,"That includes investigations related to two insights from our EUP; namely, investigations of how cognitions leading to a default type 1 response differ from cognitions found in current cognitive theories of IT use and the effects of bounded rationality on generation of a type 1 response.",['Method'],Method
711,"We estimated σ i,j DMC by running Monte Carlo simulations for each real option in each configuration.",['Method'],Method
712,"Thus, like the tegula and the imbrex, they have distinct contours yet they form an integrated structure through their imbrication.",['Theory'],Theory
713,"The behavior of following other developers, however, does not seem to have any effect on the contribution level of the follower according to our panel data model.","['HypothesisResult', 'EmpiricalResult']",HypothesisResult EmpiricalResult
714,"Therefore, information about a match between technical leadership skills and IT managerial jobs should be significantly more valuable in the IT labor market than information about a match between purely technical skills and IT technical jobs.",['Theory'],Theory
715,"By investigating the underlying philosophical reasoning behind the development process and constructing a methodology congruent with those philosophical underpinnings  START_CITE (Iivari et al., 1998) END_CITE  CITE_b36 , building a method using this approach alleviates the problem of possible paradigmatic dissonance among tools chosen by developers to build a system  START_CITE (Flynn & Hussain, 2003) END_CITE  CITE_b25 .","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
716,"We implemented a propensity score matching procedure at the user level, with the goal of matching users on their propensity to listen to any given song based on their taste.",['Method'],Method
717,"The cognitive process of threat appraisal includes the assessment of threat susceptibility, threat severity, and the extrinsic or intrinsic rewards achieved by performing a maladaptive behavior  START_CITE [25, END_CITE  CITE_b24  START_CITE 54] END_CITE  CITE_b52 .",['Definition'],Definition
718,"Other researchers have made more general recommendations concerning the model (e.g.,  START_CITE Ballantine et al., 1996) END_CITE  CITE_b8 .",['RelationToLiterature'],RelationToLiterature
719,"For both models, we integrated the k most recent gestures into the input to the last dense layer.",['Method'],Method
720,"It employed 25 consultants, with diverse experience, ages (29-49 years), and profiles.",['Data'],Data
721,Modest changes to reviewing practices can deliver those benefits.,['Theory'],Theory
722,"For example,  START_CITE Bensaou and Venkatraman (1995) END_CITE  CITE_b8  present a model of how IP capabilities address corresponding IP needs caused by IOR uncertainty.",['RelationToLiterature'],RelationToLiterature
723,These studies have shown that ideas that were co-created during crowdsourcing were of higher quality than those autonomously submitted by individuals.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
724,Finally a longitudinal study could describe how actors play various roles at different phases of the diffusion.,['FutureWork'],FutureWork
725,"Therefore, high-load comprehension tasks will benefit more from a high cognitive fit visualization than will low-load comprehension tasks.",['Theory'],Theory
726,"The narrower boundary is called the primary boundary, and the wider one the secondary boundary.",['Definition'],Definition
727,"This interpretation is essential to understanding Aristotle's theory of the four causes that allow a thing to be what it is: its Material Cause, its Formal Cause, its Efficient Cause, and its Final Cause.","['Theory', 'Definition']",Theory Definition
728,Eight experimental sessions with 15-25 students were conducted.,['Data'],Data
729,"A collective identity can be defined as a 'people's sense of who they are in terms of some meaningful social category (e.g. occupational, gender, status, age, community of practice member, presence on the intranet, tech-clubs, etc.",['Definition'],Definition
730,"Fourth, in the case of large groups, it may be better to use a scientific interrater reliability score using the method described in  START_CITE Shrout & Fleiss (1979) END_CITE  CITE_b58 ; scores range from 0 -total disagreement -to 1 -total consensus.",['Item'],Item
731,"Examples include design science, which is concerned with the design of effective and efficient computer systems, and action research, where the aim is effective problem-solving in organizations.",['Definition'],Definition
732,"Given the extremely small gaps between the Ensemble solution and the optimal one, this indicates that the improvements resulting from step 2 of Ensemble can be significant.  ",['EmpiricalResult'],EmpiricalResult
733,These enriched boundary objects helped stakeholders to identify commonalities in their planning processes as well as unique division-specific requirements.,['EmpiricalResult'],EmpiricalResult
734,"In our paper, we stay clear of adjudging what might be the appropriate solution in a particular case.","['Method', 'Goal']",Method Goal
735,We conducted a two-step thematic qualitative analysis of the interview transcripts  START_CITE (Miles & Huberman 1994) END_CITE  CITE_b38 .,"['Method', 'Item']",Method Item
736,These effects are particularly pronounced when the analysis is limited to specific cuisine types where vertical differentiation is more natural or when we control for city-specific unobserved heterogeneity.,"['Method', 'EmpiricalResult']",Method EmpiricalResult
737,This case utilizes the framework developed by Inkpen and Tsang (2005) to categorize and describe eight practices US Manufacturing used in its relationship with its suppliers.,"['Theory', 'RelationToLiterature']",Theory RelationToLiterature
738,"In relation to the second aim of this study, we empirically show that the relative importance of the IT-mediated services is contingent upon a firm's current level of assimilation.","['Goal', 'Contribution']",Goal Contribution
