,text,accept,labels_str
1476,Consider contract d 1 that was signed in year Y 1 between clients C 1 and between vendor V 1 .,['Theory'],Theory
1477,CAE technologies featured error-checking algorithms that helped engineers find potential problems in models.,['Theory'],Theory
1478,"One obvious explanation of why business angels invest in a start-up is the overriding goal of obtaining profit and/or capital gains on the invested capital  START_CITE (Feeney et al., 1999) END_CITE  CITE_b18 .",['Theory'],Theory
1479,We provide a framework and evidence to confront two questions: Does the location of an establishment shape its adoption of different complex Internet applications even when controlling for an industry's features?,['ResearchQuestion'],ResearchQuestion
1480,"These findings recall the abovementioned metaphors of design as care and design as cultivation of the installed base, but they also go further by mixing the emergent and context-related view of the ensemble artefacts with the need for a specific guide to orchestrate resources and experimental interventions.",['RelationToLiterature'],RelationToLiterature
1481,"For example, the identity provider might act as an information intermediary for identity information (Bakos, 1991), which would have significant privacy implications.",['Theory'],Theory
1482,"After controlling for the significant covariate GPA (b = 0.266, t (201) = 4.304, p < 0.001), the independent 3 We would like to thank an anonymous reviewer for bringing this to our attention.  ",['EmpiricalResult'],EmpiricalResult
1483,Content common ground in the design of data integration requirements is related to the need to share information about the context and meanings of data integration requirements and data fields between all team members.,['Theory'],Theory
1484,"The meaning of a known fact, rule or pattern is subject to constant negotiation; it is embedded in the particulars of the situation and subject to a consensual process of meaning making grounded in a common background of normative expectations.",['Theory'],Theory
1485,"Operators of social Q&A sites should keep in mind participants' intrinsic motivation, which are closely related to participants' higher-order needs for self-esteem and self-actualization  START_CITE [52, END_CITE  CITE_b50 53].",['Theory'],Theory
1486,"Instead, they interacted cumulatively to engender social structure change at the hospital.",['Theory'],Theory
1487,"Due to the interrelated trading and time-based business communication between partners within the supply chain, the traditional static management approaches have difficulty in solving the problems of the supply chain.","['Motivation', 'RelationToLiterature']",Motivation RelationToLiterature
1488,"In relation to value capture, West (2007) found that for firms utilizing OSS, ''the business model depends on selling complementary goods or services to capture value, or leveraging tacit knowledge or other intangible sources of advantage over rivals' ' (p. 179).","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1489,"The firms participating in the survey averaged 16.3 inventory tums per year over the five-year period examined, so the coefficient for improvement resulting from CRP adoption of 0.16 for each increase in percent of volume using CRP represents approximately a 100 percent improvement in inventory tums for a specific product volume that switches to CRP  START_CITE [10] END_CITE  CITE_b10 .",['EmpiricalResult'],EmpiricalResult
1490,"To acquire insight into the effort needed, it is necessary to know the complexity of information engineers' modelling knowledge used in the early phases.",['Theory'],Theory
1491,As one EW team leader remarked: 'My method [of KS] is to tell people my personal lessons and experiences when I know they meet similar situations. . . .,['Item'],Item
1492,"In essence, scope may lessen the competitive risk of developing these strategic technologies.",['Theory'],Theory
1493,"People are more reliable when doing CJ compared to assigning scores to criteria  START_CITE (Pollitt, 2012; END_CITE  CITE_b27  START_CITE Thurstone, 1927) END_CITE  CITE_b24 .",['Theory'],Theory
1494,"Nevertheless, owing to alpha values of less than 0.80, any conclusions regarding these variables must be tempered with their associated measurement problems.",['EmpiricalResult'],EmpiricalResult
1495,"The characterization of the three different types of metacommunication was based on whether the meta-communication is triggered before, during, or after an action.",['Theory'],Theory
1496,We also checked for multicollinearity (see Appendix E) and found no multicollinearity issues.,['EmpiricalResult'],EmpiricalResult
1497,"I'll use ""he"" instead of ""it or he or she"" for conciseness, though the latter is more accurate.",['Method'],Method
1498,"In each experiment, the expert was asked to answer two queries.",['Theory'],Theory
1499,"Such a bias may increase a user's false positive rate, as their tendency to misjudge nonthreats as threats can be increased.",['EmpiricalResult'],EmpiricalResult
1500,"On the one hand, they deployed resource dependence theory to explain empirical observations involving power and on the other, they relied on Williamson's theory to account for exchange behavior that resulted from efficiency considerations.",['RelationToLiterature'],RelationToLiterature
1501,Other members in the organization expressed the same opinion.,['EmpiricalResult'],EmpiricalResult
1502,"The relative permanence of these heuristics may lead to pervasive bias in the project manager's forecasts  START_CITE (Bunn & Wright, 1991; END_CITE  CITE_b9 Klein, 1993).","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1503,"Without the creation of new knowledge, firms cannot adapt themselves to rapidly changing environments and will eventually perish.",['Theory'],Theory
1504,"By communicating the strategic impact of AI in order to justify associated IT investments, CIOs can motivate upper echelons to support AI orientation.",['Theory'],Theory
1505,Our study contributes to the research literature by uncovering these theoretical relationships that explain the direct and indirect effects of temporal distance.,['RelationToLiterature'],RelationToLiterature
1506,"These results may be influenced by the fact that in 1997, few sites had adopted technologies to support interactivity and multimedia.",['EmpiricalResult'],EmpiricalResult
1507,"However, by recognizing that information systems is a polycentric research field, it is still possible to identify the different areas that various themes gravitate to.  START_CITE Sidorova, Evangelopoulos, Valacich, and Ramakrishnan (2008) END_CITE  CITE_b116 , through latent semantic analysis, group the various themes into five core areas that constitute the essence of information systems as a research field: information technology and organizations, information systems development, information technology and individuals, information technology and markets, and information technology and groups.",['RelationToLiterature'],RelationToLiterature
1508,"Undoubtedly, the discourse on offshore intermediation is nascent.",['Theory'],Theory
1509,One key issue is the development and maintenance of a complex ICT-enabled ecosystem.,['Theory'],Theory
1510,"Similar to the probit model described in Section 4.2.2, we again use a seven-day observation window after the 48-hour burn-in period after song j was posted.",['Theory'],Theory
1511,We therefore include a specific test for directionality in our hypothesized relationship.,"['Theory', 'Hypothesis']",Theory Hypothesis
1512,": This is calculated based on the 13 We chose not to use the relative value unit (RVU) as a metric of physician productivity because increasingly researchers have noted that RVU is not well suited for specialists' work because it produces distorted incentives that favor more tests and more procedures being performed  START_CITE (Storfa & Wilson, 2015) END_CITE  CITE_b76 .",['Theory'],Theory
1513,Two assumptions rank order the 10 method-method pairs' susceptibility to CMV.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1514,"Gender, age, year of study, and program (Undergraduate or Postgraduate) were included as control variables for protection motivation.",['Theory'],Theory
1515,We believe that our results will also be relevant to other information-based networks.,['RelationToLiterature'],RelationToLiterature
1516,Throughout this paper I use the term 'IS innovation' to refer to the development and implementation of ICT systems and concomitant organizational change.,"['Theory', 'Definition']",Theory Definition
1517,"These participants were ideal because the differences between these technologies did not need to be explained, and the students were highly aware of the technologies' many features and variations.",['Theory'],Theory
1518,"Fourth, we outline gaps in extant knowledge and we also delineate directions for expanding the scope of research on the role of information technology in innovation.",['Method'],Method
1519,One level at which knowledge is culturally embedded is within what  START_CITE Lave and Wenger (1991) END_CITE  CITE_b29  referred to as the 'communities of practice' that people work within.,['Theory'],Theory
1520,Are there unique elements in the relationship between surrogate and consumer?,['ResearchQuestion'],ResearchQuestion
1521,"While a good basis for trust had been developed in the earlier period, both parties now had to collectively establish communal social practices to enable them to work closely together.",['Theory'],Theory
1522,The source code for preprocessing was written in R and for the ant colony system was written in MATLAB.  ,['Theory'],Theory
1523,LRs represent a prominent source to analyze market manipulations that are prosecuted by the SEC.,['RelationToLiterature'],RelationToLiterature
1524,"The book contains fifteen chapters, each of which has been wrritten by an autonomous author and which unfortunately do not refer to each other in any way.","['RelationToLiterature', 'Method']",RelationToLiterature Method
1525,"However, the programmers were much less effective away from their normal workplace and went back after three weeks.",['Theory'],Theory
1526,Y!TP has not been designed with a group task-technology fit approach.,['Theory'],Theory
1527,(d) Did they encounter difficulty understanding any of the questions in the survey.,['Theory'],Theory
1528,"The company is one of 19 partners, including RNC and Siemens, in the Eureka ITEA programme that deals with OSS in a distributed development setting and is looking at business processes as well as technical processes.",['Theory'],Theory
1529,The results and implications are timely and relevant as a means to elucidate the impact of cross-country IT adoption on economic growth and productivity.,"['Goal', 'EmpiricalResult']",Goal EmpiricalResult
1530,"Designer domination was also obvious in Project Beta, with designers hoarding project information and engineers acting as passive information receivers.",['Theory'],Theory
1531,"The highest F1 value by CE2 is consistently higher than that by haC, and the difference is significant statistically in all the investigated scenarios.",['Hypothesis'],Hypothesis
1532,"As such, forming natural work units increases task significance and task identity.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1533,"The Facebook activities also correlate with project characteristics and creator attributes; however, the correlations are moderate and small.",['EmpiricalResult'],EmpiricalResult
1534,"Given the number of new design features that online review platforms are experimenting with, we recognize some potential for future research to investigate these design features.","['Motivation', 'RelationToLiterature', 'FutureWork']",Motivation RelationToLiterature FutureWork
1535,The systematic upper bound is controllable through good decision-making practices.,['Theory'],Theory
1536,"Further, integrating intemal systems is ""merely a down payment on a compelitive advantage.",['Theory'],Theory
1537,"On the other hand, if the license is less restrictive, the total quality of the contributor's offering may exceed that of the originator.",['Theory'],Theory
1538,"The relationship between strategy, structure, process and technology will be more iterative force should be examined in the study of IS innovation since it can intervene with the innovation dynamic and than linear.",['RelationToLiterature'],RelationToLiterature
1539,"Through four vignettes, we develop a theoretical framework that explains how the online community was able to perform effectively as 'intermediary space,' thereby accommodating multiple, heterogeneous interests simultaneously.",['Method'],Method
1540,This industry is an interesting candidate to study for a number of reasons.,"['Motivation', 'Method']",Motivation Method
1541,"Using this approach, we assessed the actual strategic direction of the completed projects and compared this with the planned strategic direction derived from the business strategy set at the beginning of 2000 by the executive committee.",['Method'],Method
1542,"Considering the variety of functionality of information technologies, studies comparing the relative efficacy of alternative technology configurations for support of DL should inform both the academic and practitioner communities.",['Theory'],Theory
1543,Some of the inter-organisational issues are technical and systems issues--and in all four cases these types of problems were overcome fairly easily.,"['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1544,"Some global organizations such as IBM and Hewlett-Packard have attempted to deal with potentially adverse effects of cultural diversity by promoting a dominant organizational culture for their employees  START_CITE [48, END_CITE  CITE_b45  START_CITE 61] END_CITE  CITE_b57 .",['Theory'],Theory
1545,"She then uses this private information to update her own perception of the system (  and her updated perception, the consumer faces two product-reviewing decisions, with the first decision being whether to leave a review and the second decision being what rating to leave (Step 5).",['Theory'],Theory
1546,"Thus, these studies suggest that managers' ESN use might not entail significant benefits.",['RelationToLiterature'],RelationToLiterature
1547,Some of them have developed predictive models to forecast stock returns using microblog sentiment.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1548,"First, since all consumers are assumed to be homogeneous, all consumers will make the same ""join"" or ""not join"" decision, and the service provider either will serve all of them or will serve none of them.",['Theory'],Theory
1549,"The hypotheses, depicted in Figure 2, closely follow our theoretical review that created the SMCBM, which is a modification of the SSSL to fit the cyberbullying context.",['HypothesisResult'],HypothesisResult
1550,"There is extensive research in the IS community that provides evidence of the significant effect of perceived usefulness on usage intention  START_CITE Venkatesh & Davis, 1996; END_CITE  CITE_b60  START_CITE 2000; END_CITE  CITE_b59  START_CITE Jackson et al ., 1997; END_CITE  CITE_b30  START_CITE Agarwal & Prasad, 1999; END_CITE  CITE_b1  START_CITE Hu et al ., 1999; END_CITE  CITE_b27  START_CITE Venkatesh, 1999; END_CITE  CITE_b58  START_CITE 2000; END_CITE  CITE_b59  START_CITE Venkatesh & Morris, 2000) END_CITE  CITE_b62 .",['RelationToLiterature'],RelationToLiterature
1551,One could also offer free or lower-cost upgrades to consumers who may have already used previous versions of a product.,['Theory'],Theory
1552,These results are after removing the effects of size and environmental uncertainty.,['EmpiricalResult'],EmpiricalResult
1553,Evaluated Research Model including the First-Order Constructs of the Second-Order Constructs.,"['Definition', 'Theory']",Definition Theory
1554,Our experimental design reflects the theoretical considerations described in the previous sections.,"['Method', 'Theory']",Method Theory
1555,"Her work appears in leading IS journals including Information Systems Journal, European Journal of Information Systems, Communications of the AIS, and Business Process Management Journal.",['RelationToLiterature'],RelationToLiterature
1556,"This beauty contest mode of evaluation by information activists can lead to pseudo-signaling and trigger a herd behavior among retail investors, creating irrational exuberance or irrational doom from abnormal shifts in equity demand and prices.",['Theory'],Theory
1557,"To showcase whether such an approach would yield better results, we generate the three personalized rankings and compare them with the current ranking that considers all available reviews.",['Method'],Method
1558,"In this way, we postulate that each information cue provides additional evidence about whether an email is phishing  START_CITE (Molinaro & Bolton, 2018) END_CITE  CITE_b79 .",['Method'],Method
1559,"However, it is plausible that there may exist alternative explanations or relationships between constructs employed in this study.","['EmpiricalResult', 'Limitation']",EmpiricalResult Limitation
1560,"For example, row 1 presents the results of regressions for each dependent variable including only biographical and situational variables (group A).",['Data'],Data
1561,These findings were relatively consistent for each ofthe seven industry sectors analyzed.,['RelationToLiterature'],RelationToLiterature
1562,"Pillais, Wilks, Roy, and Hotelling T 2 statistics were used to test for the multivariate equality of mean outcomes.",['Method'],Method
1563,"The first one addresses collaboration, while the second sets the overall vision for information management.","['Method', 'Theory']",Method Theory
1564,"Our research adds a new twist to IP in online settings: online communities not only generate and openly share IP; under specific circumstances, they also foster and protect IP.",['RelationToLiterature'],RelationToLiterature
1565,"We draw on the rich literature in interorganizational information sharing theory  START_CITE (Galbraith 1973; END_CITE  CITE_b28  START_CITE Tushman and Nadler, 1978) END_CITE  CITE_b73  to develop our hypotheses.","['RelationToLiterature', 'Hypothesis', 'Method']",RelationToLiterature Hypothesis Method
1566,"This, in turn, further increases the extent of the information resource available to community members.",['RelationToLiterature'],RelationToLiterature
1567,The analysis began by asking whether the research was quantitative or qualitative.,['Theory'],Theory
1568,"Specifically, when analysing how users deal with photocopiers and their intelligent help systems, it appears that, 'the situation of the user comprises preconceptions about the nature of the machine and the operations required to use it, combined with moment by moment interpretations of evidence found in and through the actual course of its use'(p. 119).",['EmpiricalResult'],EmpiricalResult
1569,"However, such movies, through established connections with other movies, may enable dis- covery and consumption of other movies because of viewers' affinity to particular characteristics such as genre or director.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1570,"This differentiated role strategy allowed us to simultaneously serve as involved insider and dispassionate outsider (Adler and Adler, 1988).",['Theory'],Theory
1571,Such external aids and methods were developed through trial and error over long periods of time.,"['Method', 'Theory']",Method Theory
1572,Fitness for evolution evaluations assess the ability of the solution to adapt to changes in the problem space over time.,['Theory'],Theory
1573,The excellent editorial introduction itself justifies the purchase price.,['Theory'],Theory
1574,"Our findings caution that TSC can reduce the extent to which the sales professional innovates with technology, in turn negatively impacting his or her performance at technology-enabled tasks.",['Theory'],Theory
1575,"More recently, in 2016, Deloitte surveyed 2,131 U.S. consumers, of whom 73% reported binge-watching an average of six episodes, or five hours, per sitting.",['Data'],Data
1576,Our operationalization of the two sources of media (henceforth Print and Blog) is based on the change in discourse over time (lagged by one period to limit reverse causality).,['Theory'],Theory
1577,This becomes particularly salient as software consumers typically use only a small set of features in any application.,['Theory'],Theory
1578,Our findings show that the multi-dimensional practices that are explicitly social in their orientation in both the consumer and professional domains represent a large share of the total material in both categories.,"['RelationToLiterature', 'EmpiricalResult']",RelationToLiterature EmpiricalResult
1579,"Mass-market firms that have products with contractual or inherent switching costs (e.g., wireless phones for the former and retail banking services for the latter) may be indifferent to reviews.",['Theory'],Theory
1580,"A commitment to eschewing irony by bracketing a priori assumptions, including commonly accepted concepts such as psychological motivations or power relations, is a methodological requirement for conducting ethnomethodological studies.","['Method', 'Theory']",Method Theory
1581,"This also has the advantage of measuring people's individual perceptions of barriers, because people respond to and perceive barriers in various ways depending on their identities (Kvasny, 2006;Trauth et al., 2016).",['Theory'],Theory
1582,Both measures have been used extensively in experimental studies to gauge brand evaluations.,['Method'],Method
1583,"As an information acquisition system, the senses act as communication channels to the actual world absorbing its energy fields as they impinge on the body.",['Theory'],Theory
1584,"We believe that it is useful to distinguish between market availability and market success as it is possible for a product to be widely available but not successful (e.g., a highly advertised movie that is widely released but fails to fill movie theaters), or vice versa (e.g., a Broadway play that only plays in one location but is sold out for the entire season, or a trendy restaurant that is fully booked for months).",['Theory'],Theory
1585,"The differences in effect sizes are may be due to the omission of the additional manipulation of psychological distance, which, if true, would have implications for how researchers should operationalize fear appeals.","['Method', 'RelationToLiterature']",Method RelationToLiterature
1586,A 2 X 2 factorial ANOVA was conducted on the pooled data to examine the effects of visual control and functional control on perceived diagnosticity and flow.,"['Theory', 'Method']",Theory Method
1587,We discuss the insights we discovered from analyzing the data below.,"['Method', 'Data']",Method Data
1588,The subjects were asked to tailor the base process for the new scenario.,"['Item', 'Theory']",Item Theory
1589,"The measures for system modularity were adapted from prior relevant research  START_CITE (Byrd & Turner, 2000; END_CITE  CITE_b8  START_CITE Rivard, Poirier, Raymond, & Bergeron, 1997) END_CITE  CITE_b77 , and the items for local management commitment were adapted from  START_CITE Lewis et al. (2003) END_CITE  CITE_b39 .","['RelationToLiterature', 'Theory', 'Method']",RelationToLiterature Theory Method
1590,"When individuals are willing (or able) to direct attention and resources to interacting with a new IT, initial IT identity construction represents an opportunity to rapidly expand the self through an intense period of exploration and learning  START_CITE (Aron et al. 2003) END_CITE  CITE_b5 .",['Theory'],Theory
1591,"Rather, this is a company-wide cross-functional effort that required getting all the parts to work together in collaboration at all levels while continuously learning through customers.",['Theory'],Theory
1592,"We may also have to open our journals and review process to different kinds of research methodologies, such as those employed by researchers in economic history and the humanities  START_CITE (Hirschheim and Klein, 2003) END_CITE  CITE_b10 .",['Method'],Method
1593,The compartmentalism of role and activity was a clear feature of the GIS projects.,['Theory'],Theory
1594,"As this uncertainty is eliminated through consumer ratings for imitators, it has no effect on the qualitative nature of our results.","['EmpiricalResult', 'Limitation']",EmpiricalResult Limitation
1595,"Conversely, our findings showed that this construct may not significantly influence individuals' willingness to sacrifice their privacy and share their PHI while communicating with others in virtual environments.",['EmpiricalResult'],EmpiricalResult
1596,"For example, in 2004, the Department of Health and Human Services granted 50 states $849 million to improve EID preparedness; about 30% of the funds were used for information technology  START_CITE (Loonsk et al. 2006) END_CITE  CITE_b33 .",['Theory'],Theory
1597,"Considering the high percentage of people unhappy with the airline for not responding to their complaint, and their intention to keep complaining on social media, it seems that brands would still be much better off investing in social media customer service, even though it does not always effectively transform a disgruntled customer into a happy one.",['EmpiricalResult'],EmpiricalResult
1598,"Round Round first rank issue is much more important that the second, and that the second is only slightly more important than the third.","['EmpiricalResult', 'Theory']",EmpiricalResult Theory
1599,"In crisis communication research, such disturbing events are referred to as crisis and is defined as any unusual event that evokes a sense of threat to the high priority goals, image, legitimacy, profitability, or survival of an enterprise (Reynolds and Seeger, 2005).","['RelationToLiterature', 'Definition', 'Theory']",RelationToLiterature Definition Theory
1600,"Although aligning business and IT is a joint responsibility, since the CEOs are at the helm of the enterprise, responsible for the overall business strategy and direction, it becomes the task of the IT managers to facilitate aligning the objectives of the IT function with those of the business.",['Theory'],Theory
1601,"However, in terms of cultural digital capital, most study parents were not confident IT users.",['Theory'],Theory
1602,"However, by today's standards, creating the PSL scripts could be as involved as writing the final programs themselves and was too complex for typical users.","['Theory', 'Limitation']",Theory Limitation
1603,The MKA obviates the need for the original designers and creators to be present for data recovery.,"['Theory', 'Goal']",Theory Goal
1604,"However, we believe that securing mobile apps adequately is nevertheless critical and thus demonstrated that independent third-party verification of security features can be a way to increase the likelihood of consumers paying for them.",['Theory'],Theory
1605,"Third, object motion sensor-based systems suffer from data scarcity issues that prevent effective algorithm training and performance.",['Theory'],Theory
1606,Participants primarily used features related to the principle of reduction to reduce the effort and complexity of calculating the impact of their behaviors.,['Theory'],Theory
1607,"In IS research, social presence and copresence are at times conflated and confused (eg,  START_CITE Goel et al., 2013; END_CITE  CITE_b28  START_CITE Vance, Lowry, & Egget, 2015) END_CITE  CITE_b108  as both refer to the psychological sense of ""being with"" remote others in a mediated environment  START_CITE (Rettie, 2005; END_CITE  CITE_b82  START_CITE Sivunen & Nordback, 2015) END_CITE  CITE_b96 .",['RelationToLiterature'],RelationToLiterature
1608,A transaction is represented by a (communication) link that bears the name of the transaction (i.e. its purpose).,"['Theory', 'Definition']",Theory Definition
1609,The purpose of the RIF is to exchange risk information dealing with routine control concerns.,['Theory'],Theory
1610,The book is also properly cautious about how much weight can be placed on the results of the industry surveys that are cited.,"['Method', 'Limitation']",Method Limitation
1611,BDA technologies have considerably expanded opportunities for inquiry and understanding of human discourse as the dimensionality of data sets available has grown.,['Theory'],Theory
1612,The above arguments lead to the hypothesis that systems with high flexibility characterized by high maintainability and many useful system features have high organizational impacts in terms of product cost control (through reduced product cost) and internal organizational efficiency (through improved decision making).,['Hypothesis'],Hypothesis
1613,"To give credit where it is due, the original study was the first of its genre that offered data on its dependent measures.",['RelationToLiterature'],RelationToLiterature
1614,The hypercompetitive nature of software markets and the competition with zero priced alternatives has created uncertainty as to how producers should align their market offerings.,"['Motivation', 'Theory']",Motivation Theory
1615,Strategic decision-making is an ongoing process in organizations  START_CITE (Eisenhardt and Zbaracki 1992) END_CITE  CITE_b34 .,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1616,"Third, this study demonstrates the important role of analytic ability in enhancing the flexibility-agility association.",['Method'],Method
1617,"Put very crudely, if you start with something defined as a 'plumbing problem', then hire some plumbers, then measure and reward them for plumbing work, we should not blame them when they plumb.",['Theory'],Theory
1618,Tegarden has presented a useful survey of the applications of visualization technologies to business problem solving  START_CITE [48] END_CITE  CITE_b42 .,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1619,"Significant numbers of non-US born students remain in the USA following technical education and take up posts in local industry, commerce and government.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1620,Their model was further tested by other researchers using large samples.,['Theory'],Theory
1621,The Bartlett's Test of Sphericity was also significant (p < 0.001).,['EmpiricalResult'],EmpiricalResult
1622,"Notably, Byers, Mitzenmacher, and Zervas  START_CITE [6] END_CITE  CITE_b5  conducted the first empirical study on this topic and showed that on average there is a sharp decline in Yelp ratings of local merchants, which coincides with offering Groupon promotions.",['RelationToLiterature'],RelationToLiterature
1623,"In particular, there are several implications of this work, partly extending the results of previously published papers and partly pointing the direction for possible future work.",['FutureWork'],FutureWork
1624,They then argue that this capacity is largely a function of the firm's (or business unit's) level of prior related knowledge.,"['RelationToLiterature', 'Theory']",RelationToLiterature Theory
1625,Topics chosen for these sessions are contemporary and interesting to a cross section of members.,"['Method', 'Theory']",Method Theory
1626,"A variety of CATIA capabilities was used either to focus actors' attention on the high uncertainty of the task, thus enacting a concernsurfacing technology, or to channel their attention on the likelihood of success, thus enacting a confidence-building technology.",['Theory'],Theory
1627,"Although the unique capability of the Internet to enable transactions in a myriad of ways is now broadly acknowledged, it is undeniable that our understanding of electronic markets and networks is in a nascent stage and that there are new questions raised everyday.","['Motivation', 'ResearchQuestion', 'RelationToLiterature']",Motivation ResearchQuestion RelationToLiterature
1628,"We obtain 15,705 MGC of the 60 movies during the screening periods.","['Data', 'Theory', 'Method']",Data Theory Method
1629,"That is why, in this study, we follow prior research in that we consider the success of early stage start-ups as obtaining Series A funding through a VC  START_CITE (Burton et al., 2002; END_CITE  CITE_b20  START_CITE Davila et al., 2003; END_CITE  CITE_b33  START_CITE Baum & Silverman, 2004) END_CITE  CITE_b8 .","['RelationToLiterature', 'Motivation']",RelationToLiterature Motivation
1630,"""I think so because, as I said before, you don't want the audit coming to your own office.",['Item'],Item
1631,"For example, one benchmarking service noted that RETAIL2 had more console operators for a given size shop than the best-of-breed reference group.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1632,"In the case of Beta, balancing the dual requirements of infrastructure sustainability and ISD-org service production was increasingly difficult because the team had no direct relationship with the end customer whose processes Beta supported.",['Theory'],Theory
1633,"In contrast, for a product that is primarily characterized by experience attributes, when the number of consumer ratings increases, the variance of ratings may increase depending on how dominant these experience attributes are.","['Theory', 'EmpiricalResult', 'HypothesisResult']",Theory EmpiricalResult HypothesisResult
1634,"In Lyons the management structure was, in a sense, based on decision support.","['Theory', 'Definition']",Theory Definition
1635,"This drop attenuates over time, but speed of recovery is dependent on specialty.",['EmpiricalResult'],EmpiricalResult
1636,The first thing is the sound of his laughter and the infectious feeling of joy in word play that I experienced being with him.,['Item'],Item
1637,Initial IS use Research that focuses on the introduction of the system to the end users after its design.,"['Method', 'RelationToLiterature']",Method RelationToLiterature
1638,"Thus, as recommended for qualitative research  START_CITE [32, END_CITE  CITE_b32  START_CITE 57, END_CITE  CITE_b56  START_CITE 70] END_CITE  CITE_b68 , we analyzed our data through interpretation of similarities and differences in the coded text.",['Method'],Method
1639,"While there have been recent studies estimating causal peer influence in networks  START_CITE [3, END_CITE  CITE_b12 6], as well as analytical and experimental studies in optimal referral literature and WOM  START_CITE [24, END_CITE  CITE_b33  START_CITE 28, END_CITE  CITE_b37  START_CITE 29, END_CITE  CITE_b38  START_CITE 33, END_CITE  CITE_b42  START_CITE 35] END_CITE  CITE_b44 , there has been less work on how to use viral incentives to create contagion.",['RelationToLiterature'],RelationToLiterature
1640,The model is constructed as a network of nine interrelated units.,"['Definition', 'Theory']",Definition Theory
1641,"For a 95% CI, on which we focus, this should not occur more than 5% of the time.","['EmpiricalResult', 'Theory', 'Data']",EmpiricalResult Theory Data
1642,We added these rival predictors to explore the possibility that PBs outside of the baseline expectations might also affect attitudes and continuance.  ,"['Method', 'Theory']",Method Theory
1643,"As a result, it was difficult for group-buying sites to build a loyal customer base.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1644,"Aggregated across the corporation, this results in yearly savings of millions of dollars.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1645,IT can provide opportunities for and impose constraints on process design.  ,['Theory'],Theory
1646,Social media use is associated with a moderating shift in the slant of information source consumption.,['Theory'],Theory
1647,The final area of relevant research to be mentioned briefly is the literature dealing with the evaluation of the effectiveness of strategic (corporate) planning.,['RelationToLiterature'],RelationToLiterature
1648,"We extend it by including three constructs that are specific to mandatory IT settings: punishment expectancy, actual punishment, and perceived justice of punishment.","['Method', 'Theory']",Method Theory
1649,"While such factors are often included in the form of interaction effects or moderators, capturing their interdependencies and non-linear dynamics is very challenging using conventional methods of quantitative analysis.",['Method'],Method
1650,"Employees with a high degree of organizational trust are expected to be vulnerable or open-minded to decisions made within the organization with the expectation that these decisions would be beneficial to them, irrespective of their ability to monitor or control them  START_CITE (Hart, Capps, Cangemi, & Caillouet, 1986; END_CITE  CITE_b29  START_CITE Mayer et al., 1995) END_CITE  CITE_b43 .",['Theory'],Theory
1651,"Within the boundary of this social system, a large num-  ber of variables may be examined.","['Method', 'Theory']",Method Theory
1652,"The data on the two implementations were analysed for similar ideas on user engagement by using the stakeholder theory as a theoretical sense making lens  START_CITE (Langley, 1999; END_CITE  CITE_b35  START_CITE Strauss and Corbin, 1998) END_CITE  CITE_b51   literatures on e-government systems implementation and user engagement.","['Method', 'Theory', 'Data']",Method Theory Data
1653,She has over ten years of industry experience in telecommunications engineering and management.,"['Item', 'Theory']",Item Theory
1654,One of the most neglected issues related to packaged software is the decision to upgrade from one version to another.,"['Motivation', 'Theory']",Motivation Theory
1655,There are no explicit guidelines for selecting what to model as an object.,['Theory'],Theory
1656,Its orientation is towards decisive control over rational and social processes.,['Theory'],Theory
1657,"In what follows, we consider different events that could potentially influence customer care and the optimal response effort.","['Method', 'Theory']",Method Theory
1658,"The identification of this circuit is concerned with the norms, rules of meaning and membership that prevail in groups within the organization.",['Theory'],Theory
1659,It was not the intention of the authors to make inferences about end-user involvement in the development of SIS.,"['RelationToLiterature', 'Method']",RelationToLiterature Method
1660,So we took a divide-and-conquer approach to understand more deeply the causality relationship between content sampling and purchases in a scientific manner.,['Method'],Method
1661,An initial step will be to validate our measurement model with field data.,['Method'],Method
1662,"Recently, we have seen booming research interest in examining social networks and IT system use.","['Motivation', 'RelationToLiterature']",Motivation RelationToLiterature
1663,"In particular, we have taken steps to elaborate the decoupling framework to address the characteristics of workarounds, highlighting and opening up for further debate the twin coincident (i.e., simultaneous existence) practices of non-compliance (or partial compliance) with official rules vs partial use (or bypassing) of designed system -an important distinction that has been vague in prior research.",['Method'],Method
1664,"Other opportunities for future research include identifying additional moderators of the personality-use relationship, examining the influence of personality on particular activities in collaborative systems, and collecting longitudinal data tracking positive and negative experiences with collaborative systems.",['FutureWork'],FutureWork
1665,"However, limited attention has been devoted to an equally important aspect of IT governance -process mechanisms.","['Limitation', 'Motivation']",Limitation Motivation
